name,1948-2023,average,is_increasing_name,is_timeless_name,if_jew_boys_muslim_boys_common,if_jew_boys_jew_girls,is_common_name,international_score,bible_score,nature_score,art_score,syllabels_score,light_score,summer_score,winter_score,spring_score,autumn_score
יקיר-יעקב,6,2.1215649404328025e-06,0,0,0.0,0.0,0.0,0.5,0.8,0,0.0,4,0,0.0,0.0,0.0,0.0
יקים,29,1.43512355689963e-05,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
יקוייה,5,2.7796870494149692e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,-1,-1.0,0.0,-1.0,-1.0
יקויה,10,5.423761912420665e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,-1,-1.0,0.0,-1.0,0.0
יקוטיאל,11,5.059156910617711e-06,0,0,0.0,0.0,0.0,-1.0,0.4,0,0.0,4,0,0.0,0.0,0.0,0.0
יקו,20,8.985538365391189e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,0.0,2,0,0.0,0.0,0.0,0.0
יציק,22,1.1127531977298215e-05,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
ירגא,5,2.8563546197574267e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,0.2,0.0
ישיב,11,5.823702663963835e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
ישיוואס,19,8.235262382832604e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0
ישיווס,7,3.939592546496085e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
לזלי,12,6.33665016468486e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
לזיר,5,3.150105258661407e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,-1.0,0.0,-1.0,0.0
לורנץ,9,5.816958527789645e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.5,2,0,0.0,0.0,0.0,0.0
לורנס,286,9.153862118723356e-05,0,0,0.0,0.0,0.0,1.0,0,0.2,0.5,2,0,0.0,0.0,0.0,0.0
לורנט,146,4.6504252025517684e-05,0,0,0.0,0.0,0.0,0.8,0,0.4,0.5,2,0.2,0.2,0.0,0.0,0.0
לורון,15,8.353563195816228e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
לורו,7,3.3735599969895326e-06,0,0,0.0,0.0,0.0,0.0,0,0,-1.0,2,0,0.0,0.0,0.0,0.0
לוקי,5,3.184060806856983e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.2,2,0,0.0,0.0,0.0,0.0
לוציאנו,6,3.781925504267346e-06,0,0,0.0,0.0,0.0,0.5,0,0,0.6,4,0,0.0,0.0,0.0,0.0
לוצ'יאן,13,7.563120994404087e-06,0,0,0.0,0.0,0.0,0.7,0,0.2,0.6,3,1,0.2,0.0,0.2,0.0
לופו,10,4.602000040014138e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
לוסין,9,6.043225825250633e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.5,3,1,0.2,0.0,0.0,0.0
לוסיו,11,5.185192841363914e-06,0,0,0.0,0.0,0.0,1.0,0,0.2,-1.0,3,1,0.2,0.0,0.0,0.0
לוניה,10,5.610824863595484e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,-1.0,3,0,0.0,0.0,-1.0,0.0
לולו,26,1.1089508142129856e-05,0,0,0.0,0.0,0.0,0.6,0,0,0.2,2,0,0.2,0.0,0.2,0.0
לויתן,6,2.7064221465303588e-06,0,0,0.0,0.0,0.0,0.0,0.8,1,0.2,3,0,0.0,0.0,0.0,0.0
לויד,17,7.365378373062576e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.0,1,0,0.0,0.0,0.0,0.0
ליאור-יוסף,5,2.253585055791712e-06,0,0,0.0,0.0,0.0,0.4,0.7,0.3,0.2,4,1,0.5,0.0,0.2,0.0
לאורן,6,4.075040423017504e-06,0,0,0.0,0.0,0.0,0.0,0.4,1,0.2,3,1,0.6,0.0,0.6,0.0
לאולסגד,5,3.026915457324026e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,0.0
ישינך,8,3.819159282342516e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,-1.0,0.0,-1.0,-1.0
לטיף,19,8.792784806235175e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.2,0.0,0.0,0.0
קלימנטי,14,6.435179356261584e-06,0,0,0.0,0.0,0.0,0.2,0,0,0.5,4,0,0.2,0.0,0.0,0.0
קלימנט,5,3.156218720541227e-06,0,0,0.0,0.0,0.0,0.5,0,0,0.0,3,0,0.0,0.0,0.0,0.0
קלימו,20,8.373520241962998e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
רבין,73,2.5834050553214728e-05,0,0,0.0,0.0,0.0,0.2,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
רבינא,6,2.7985056499221856e-06,0,0,0.0,0.0,0.0,0.0,0.7,0,0.0,3,0,0.0,0.0,0.0,0.0
רבינו,39,1.6190271497916968e-05,0,0,0.0,0.0,0.0,-1.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
רבשי,12,7.495057154864614e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,3,0,0.0,0.0,0.0,0.0
רבשן,10,5.436144995493003e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רג'יס,11,5.116168917704729e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קסה,35,1.5118140962121875e-05,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
פרג'ולה,5,3.238700782970843e-06,0,0,0.0,0.0,0.0,-1.0,0,0.9,0.6,4,0,1.0,0.0,0.2,0.0
קסאי,12,5.545391744906416e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
רבזי,5,2.9500008793948847e-06,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
קסא,7,4.3042153412818755e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
קיברט,35,1.5216557624855863e-05,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קיואן,6,3.9106689761048735e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,-1.0,0.0,0.0,0.0
קיוון,5,3.039027505540265e-06,0,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2,0,0.0,0.0,0.0,0.0
קיומרס,8,4.058737497863547e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
קייט,20,9.41831079067543e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.2,1,0,0.0,0.0,0.0,0.0
קטלין,10,5.522834963300516e-06,0,0,0.0,0.0,0.0,0.6,0,0.2,0.5,2,0,0.0,0.0,0.0,0.0
קיין,9,5.192584553063534e-06,0,0,0.0,0.0,0.0,0.6,1,0.5,0.0,1,0,0.0,0.0,0.0,0.0
קינדה,21,8.744019689159264e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,0.5,3,0,0.0,0.0,0.2,0.0
קינדו,23,7.21395667559416e-06,0,0,0.0,0.0,0.0,-1.0,0,0,-1.0,2,0,0.0,0.0,0.0,0.0
קיבה,6,2.667224685675694e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רבז,38,1.6405834076017525e-05,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
רבו,14,7.840267036582272e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
ראשון,14,5.759558422024625e-06,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
רדיאון,30,1.1590298703141815e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,1,0.0,0.0,0.0,0.0
רדיון,45,1.7281849054013233e-05,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,3,1,0.0,0.0,0.0,0.0
רדיסלב,39,1.733201714884065e-05,0,0,0.0,0.0,0.0,0.3,0,0,0.0,3,0,0.0,0.0,0.0,0.0
רדיק,22,1.0457919181980469e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רדו,34,1.2929636938362924e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רהים,5,2.6424994376778996e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
רובים,28,1.2873454752957997e-05,0,0,0.0,0.0,0.0,-1.0,0.2,0,0.0,3,0,0.0,0.0,0.0,0.0
רוביק,17,8.0992427025489e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.2,2,0,0.0,0.0,0.0,0.0
רובנס,16,8.501289486811278e-06,0,0,0.0,0.0,0.0,0.4,0.4,0,1.0,3,0,0.0,0.0,0.0,0.0
רובר,16,8.789119800235756e-06,0,0,0.0,0.0,0.0,0.8,0,0,0.2,2,0,0.0,0.0,0.0,0.0
רובשן,31,1.2488323351184061e-05,0,0,0.0,0.0,0.0,-1.0,0,0.2,0.0,3,0,0.2,0.0,0.2,0.2
רוג'ה,31,1.2481640723898967e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.2
רואין,6,2.3793448818915326e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.2,0.0
רדה,21,1.0812410860735708e-05,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
רדאי,14,7.053237179165978e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
רגים,13,6.75053828742715e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
ראיס,5,3.31132078211041e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ראלי,8,4.40219308505302e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
ראמון,5,2.833167593005575e-06,0,0,0.0,0.0,0.0,0.6,0.4,0.5,0.5,2,0,0.0,0.0,0.0,0.5
ראמין,19,6.9672997639537e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
ראסל,38,1.590288102475755e-05,0,0,0.0,0.0,0.0,1.0,0,error,0.2,2,0,0.0,0.0,0.0,0.0
קיסר,6,3.492642017031144e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קירק,5,2.998869529641197e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
קית,18,9.439884734325604e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.0,1,0,0.0,0.0,0.0,0.0
קית',5,3.291739639988188e-06,0,0,0.0,0.0,0.0,0.2,0,-1,0.0,1,0,0.0,0.0,0.0,0.0
קמילו,7,3.827177263734909e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.0,3,0,0.0,0.0,0.0,0.0
קמל,20,8.498930993434162e-06,0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,1,0,0.0,0.0,0.0,0.0
קמראן,12,5.234838115181867e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,-1.0,0.0,0.0,0.0
קמואל,8,4.762614904537277e-06,0,0,0.0,0.0,0.0,0.0,0.8,0,0.0,3,0,0.0,0.0,0.0,0.0
קמרן,74,2.4818334819744174e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קנדה,7,3.886205400242335e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
קנו,10,6.180305026582855e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
קנט,129,4.107918884827349e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
קני,29,1.4649419922999096e-05,0,0,0.0,0.0,0.0,0.4,0.4,0.6,0.0,2,0,0.2,0.0,0.2,0.0
קניאל,12,5.919929951209853e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,3,0,0.0,0.0,0.0,0.0
קנת',18,8.97222126268595e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0,-1.0,0.0,0.0,0.0
קנאו,78,2.5088973434235468e-05,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
קמביז,23,1.149961931158834e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
קלמנטי,6,3.3688402899931527e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.5,3,0,0.0,0.0,0.0,0.0
קלמנט,81,2.8638627154945824e-05,0,0,0.0,0.0,0.0,1.0,0,0,0.2,3,0.2,0.0,0.0,0.0,0.0
קלב,10,4.504388033067618e-06,0,0,0.0,0.0,0.0,0.0,0.8,1,0.0,1,0,0.0,0.0,0.0,0.0
קלוד,496,0.0001608298145377062,0,0,0.0,0.0,0.0,0.8,0,0,1.0,1,0,0.0,0.0,0.0,0.0
קלודיו,17,7.254362108201575e-06,0,0,0.0,0.0,0.0,1.0,0,0,1.0,3,0,0.0,0.0,0.0,0.0
קלוין,5,2.287020333683171e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קליב,10,4.389817766202465e-06,0,0,0.0,0.0,0.0,0.0,0.8,0,0.0,2,0,0.0,0.0,0.0,0.0
קלייב,36,1.417648299035138e-05,0,0,0.0,0.0,0.0,0.5,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קמיאר,8,4.894957375309924e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,3,0,-1.0,0.0,-1.0,0.0
רדז',7,4.411963697002769e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,-1,0,0.0,-1.0,0.0,-1.0
קמי,25,1.4494192454076176e-05,0,0,0.0,0.0,0.0,0.2,0.2,-1,0.2,2,0,0.0,0.0,0.2,0.0
קלאוס,11,6.884231129454013e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קייסי,9,3.7567852847407957e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.2,2,0,0.0,0.0,0.0,0.0
קלאדיו,5,3.2877245623094527e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.6,3,0,0.0,0.0,0.0,0.0
קטלה,14,6.708983940489033e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,0.0,0.0,0.0,0.0
קחבר,15,8.045373184366129e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,-1,0,0.0,0.0,0.0,0.0
קוסטיה,14,7.317588015455028e-06,0,0,0.0,0.0,0.0,0.4,0,0,0.0,3,0,0.0,0.0,0.0,0.0
קוסטין,5,2.971929322021528e-06,0,0,0.0,0.0,0.0,0.3,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קוסטנטין,16,8.714354749633388e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.0,4,0.2,0.0,0.0,0.0,0.0
קופל,21,8.058260458271532e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,1,0,0.0,0.0,0.0,0.0
קוקה,5,3.078735913883697e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
קוקו,8,3.044939210599568e-06,0,0,0.0,0.0,0.0,0.0,0,0.2,-1.0,2,0,0.0,0.0,0.0,0.0
קחה,6,3.485969850052885e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
קוראל,11,4.1595773359191e-06,0,0,0.0,0.0,0.0,0.5,0,1,0.7,2,0,0.7,0.0,0.5,0.0
קורט,14,7.308528609799799e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.2,1,0,0.0,0.8,0.0,0.0
קורין,8,4.962951746792514e-06,0,0,0.0,0.0,0.0,0.5,0,0.2,0.2,2,0,0.0,0.0,0.0,0.0
קורנל,18,5.337542167244851e-06,0,0,0.0,0.0,0.0,0.4,0,0.2,0.2,2,0,0.0,0.0,0.0,0.0
קורנליו,8,5.207795847394318e-06,0,0,0.0,0.0,0.0,0.3,0,0,0.2,4,0,0.0,0.0,0.0,0.0
קורנליס,6,3.918927610442119e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.5,3,0,0.0,0.0,0.0,0.0
קורש,12,4.722420350994271e-06,0,0,0.0,0.0,0.0,0.0,0.8,0,0.0,1,0,0.0,0.0,0.0,0.0
קורוש,19,9.482470077808735e-06,0,0,0.0,0.0,0.0,0.0,0.8,0,0.0,2,0,0.0,0.0,0.0,0.0
קלאוד,32,9.193393809905907e-06,0,0,0.0,0.0,0.0,0.6,0,0.5,0.5,2,0,0.0,0.0,0.0,0.0
קלאודין,5,3.222350213868058e-06,0,0,0.0,0.0,0.0,0.8,0,0,0.5,3,0,0.0,0.0,0.0,0.0
קמוס,9,3.902721058151668e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
שיר אל,6,2.5414147547732605e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,3,0.5,0.6,0.0,0.6,0.0
שיקו,16,8.68598812523011e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
שיקה,12,6.168606272589814e-06,0,0,0.0,0.0,0.0,0.0,0,-1,-1.0,2,0,-1.0,0.0,0.0,0.0
רמירו,12,6.898158688831483e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
רמל,5,2.4261418483200765e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
רן-רחמים,5,2.7145179651574167e-06,0,0,0.0,0.0,0.0,0.0,0.5,0.2,0.2,4,0,0.2,0.0,0.6,0.0
רמי-אברהם,6,3.850321052407557e-06,0,0,0.0,0.0,0.0,0.0,0.7,0,0.0,4,0,0.0,0.0,0.0,0.0
רנאטו,6,3.595008180599144e-06,0,0,0.0,0.0,0.0,0.7,0,0,0.6,3,0,0.0,0.0,0.2,0.0
רנדל,16,9.269266887271537e-06,0,0,0.0,0.0,0.0,0.7,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רנטיק,6,2.979555826306278e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רנלד,5,3.0229293748233655e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,-1,0,0.0,0.0,0.0,0.0
רנת,15,5.995978108266298e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,1,0,0.6,0.0,0.8,0.2
רמין,123,3.626483116297374e-05,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,2,0,0.0,0.0,0.0,0.0
רסטיסלב,13,5.8555181515060196e-06,0,0,0.0,0.0,0.0,0.0,0,0,-1.0,4,0,0.0,0.0,0.0,0.0
רנדולף,6,3.3403928026237027e-06,0,0,0.0,0.0,0.0,0.8,0,0,0.0,3,0,0.0,0.0,0.0,0.0
רפאל-חי,9,5.092597763556407e-06,0,0,0.0,0.0,0.0,0.5,0.8,0.2,0.5,4,0.5,0.0,0.0,0.5,0.0
רמזי,36,1.72753519503831e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
רמונד,19,9.290928984694412e-06,0,0,0.0,0.0,0.0,0.5,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ריצארד,63,2.0026401878770826e-05,0,0,0.0,0.0,0.0,1.0,0,0,0.2,3,0,0.0,0.0,0.0,0.0
ריקארדו,11,5.367469660863333e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.5,4,0,0.0,0.0,0.0,0.0
ריקי,20,1.1067285358499482e-05,0,0,0.0,0.0,0.0,0.6,0.4,0,0.3,2,0,0.0,0.0,0.0,0.0
ריקרדו,366,0.0001144194805687723,0,0,0.0,0.0,0.0,1.0,0,0,0.5,3,0,0.0,0.0,0.0,0.0
רישאר,13,5.758809128729229e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רסל,25,9.606299787921781e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
רמיל,43,1.2271514694231572e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רמי-רחמים,11,4.661024865060878e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,5,0,0.0,0.0,0.0,0.0
פרג'י,49,1.7682520542958524e-05,0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,3,0,0.7,0.0,0.2,0.0
נירו,14,5.937631583553619e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,2,1,0.5,0.0,0.8,0.0
ניר-ניסים,8,2.197148372223597e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,4,0.8,0.6,0.0,0.7,0.2
ניר-משה,6,2.9054094007260194e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,4,0.5,0.5,0.0,0.6,0.2
נימי,10,5.251199881155179e-06,0,0,0.0,0.0,0.0,0.0,0.4,-1,0.0,2,0,0.0,0.0,0.2,0.0
ניסאל,6,2.4783793815373458e-06,0,0,0.0,0.0,0.0,0.0,0.2,-1,0.0,2,0,0.0,0.0,0.0,0.0
ניסו,60,2.137741353476889e-05,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,2,0,0.0,0.0,0.0,0.0
ניסל,8,3.194108100024045e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
ניקול,6,3.101369874406894e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ניקולא,20,8.714707718398088e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.5,3,0,0.0,0.0,0.0,0.0
ניקולאה,6,3.975917985805116e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.5,4,0,0.0,0.0,0.0,0.0
ניקולי,18,9.648792002569864e-06,0,0,0.0,0.0,0.0,0.5,0,0,0.5,3,0,0.0,0.0,0.0,0.0
ניקוליי,6,3.790634269777025e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.2,4,0,0.0,0.0,0.0,0.0
ניקיתה,5,2.4706862359801747e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.0,0.0,0.0,0.0
ניקסון,7,3.543178008151766e-06,0,0,0.0,0.0,0.0,1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ניר-דוד,8,4.411550443391712e-06,0,0,0.0,0.0,0.0,0.0,0.7,0.8,0.2,4,0.8,0.2,0.0,0.6,0.2
ניר-חיים,7,3.3542159313419263e-06,0,0,0.0,0.0,0.0,0.0,0.4,1,0.2,4,1,0.6,0.0,1.0,0.2
ניר-יוסף,8,4.062394478877554e-06,0,0,0.0,0.0,0.0,0.0,0.7,0.8,0.0,4,0.5,0.5,0.0,0.6,0.2
ניר-יצחק,5,2.595456093126744e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,4,0.5,0.2,0.0,0.5,0.2
נצ'ו,16,7.077840274479133e-06,0,0,0.0,0.0,0.0,0.0,0,0,-1.0,2,0,0.0,0.0,0.0,0.0
מנס,6,3.1686427965154393e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,1,0,0.0,0.0,0.0,0.0
פרג',32,1.2286572103077994e-05,0,0,0.0,0.0,0.0,-1.0,0,0.8,0.0,1,0,1.0,0.0,0.8,0.0
רישארד,11,4.465451278490979e-06,0,0,0.0,0.0,0.0,0.6,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ננד,5,2.690439212525256e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,1,0,0.0,0.0,0.0,0.0
רמז,51,1.9999122270522445e-05,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
רלו,21,9.169553949986604e-06,0,0,0.0,0.0,0.0,0.0,0.2,0,0.0,2,0,0.0,0.0,0.0,0.0
שבבאו,14,8.406969668689023e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,0.0,3,0,-1.0,0.0,0.0,0.0
שאר,12,5.565287692687016e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,1,0,0.0,0.0,0.0,0.0
רפיק,178,5.893048588101705e-05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רצ'יק,7,3.640457218872974e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רקרדו,7,3.997470487868723e-06,0,0,0.0,0.0,0.0,-1.0,0,0,-1.0,3,0,0.0,0.0,0.0,0.0
רשביל,15,8.590224609595106e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,3,0,0.0,0.0,0.0,0.0
רשד,7,3.855250011671178e-06,0,0,0.0,0.0,0.0,0.0,0,-1,0.0,1,0,0.0,0.0,0.0,0.0
רשל,12,7.900757544116862e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,-1,0,0.0,0.0,0.0,0.0
שארל,62,2.3927660545566805e-05,0,0,0.0,0.0,0.0,0.7,0,0,0.0,1,0,0.0,0.0,0.0,0.0
רפול,16,8.99634047816436e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.6,2,0,0.0,0.0,0.0,0.0
רשמי,12,6.738047315969715e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
שאטו,6,3.295270655282565e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
שאל,5,2.335734609912193e-06,0,0,0.0,0.0,0.0,0.0,0.4,0,0.0,1,0,0.0,0.0,0.0,0.0
שאמבל,5,2.715732911259044e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,2,0,0.0,0.0,0.0,0.0
שאמיל,5,3.166562245940262e-06,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
רשפיל,5,2.0424210078706086e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,2,0,0.0,0.0,0.0,0.0
ריפת,5,3.0223994714110117e-06,0,0,0.0,0.0,0.0,-1.0,0,-1,-1.0,1,0,0.0,0.0,0.0,0.0
ריפט,6,3.720553862447955e-06,0,0,0.0,0.0,0.0,-1.0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
רינת,11,4.4828960194232835e-06,0,0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,2,0,0.6,0.0,0.8,0.2
